appendix_name,scenario_id,model,score_type,rank,export_rank,road_key,nama_ruas,nomor_ruas,desa_yang_dilalui,kecamatan_yang_dilalui,score,pred_prob,final_score,base_prob,rerank_score,planned_any_2026,planned_teknokratis_2026,planned_tender_2026,planned_pl_2026,is_top35,is_top70,is_top105
AHP_WSM_20_full,normatif_20,AHP_WSM,,33,33,tawia - kayu abang,Tawia - Kayu Abang,,,,0.6685292099675382,,,,,,,,,1,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,34,34,bina bakat,Bina Bakat,,,,0.6682778738354652,,,,,,,,,1,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,35,35,sp 4 banjarbaru - pihanin raya,SP.4. Banjarbaru - Pihanin Raya,,,,0.6677252079836076,,,,,,,,,1,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,36,36,slasa garih - desa kapuh,Slasa Garih - Ds. Kapuh,,,,0.6673579254597656,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,37,37,gerilya - desa simpur,Gerilya - Ds. Simpur,,,,0.6641172432038094,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,38,38,kalumpang - baruh,Kalumpang - Baruh,,,,0.6641114383870763,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,39,39,jangkang - desa wasah hilir,Jangkang - Ds. Wasah Hilir,,,,0.6635716529290148,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,40,40,pandan sari - desa angkinang,Pandan Sari - Ds. Angkinang,,,,0.6625812455360124,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,41,41,karampaci - desa kapuh,Karampaci - Ds. Kapuh,,,,0.658950912542515,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,42,42,desa kapuh tengah menuju majelis talim,Ds. Kapuh Tengah (Menuju Majelis Talim),,,,0.6576317981519157,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,43,43,hamalau - asam cangkok,Hamalau - Asam Cangkok,,,,0.6517005833221232,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,44,44,teratai menuju komp perumnas hamalau,Teratai Menuju Komplek Perumnas Hamalau,,,,0.65167149531436,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,45,45,simpur - simp bilui,Simpur - Simp. Bilui,,,,0.6513680004117571,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,46,46,sei kacil i - kapuh padang,Sungai Kacil I - Kapuh Padang,,,,0.6500157937200166,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,47,47,papagaran - desa amawang kanan,Papagaran - Ds. Amawang Kanan,,,,0.6484446986247157,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,48,48,munggu raya - desa hariti,Munggu Raya - Ds. Hariti,,,,0.6475646660043963,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,49,49,halayung - hantarukung,Halayung - Hantarukung,,,,0.6464351957825176,,,,,1,0,0,1,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,50,50,ambarai - madang,Ambarai - Madang,,,,0.645571625802219,,,,,1,0,0,1,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,51,51,pianggu,Pianggu,,,,0.6449225929791279,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,52,52,kalimput desa wasah hilir,Kalimput Desa Wasah Hilir,,,,0.6442505502917812,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,53,53,at - taubah - desa kapuh,At-Taubah - Ds. Kapuh,,,,0.6425651681052615,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,54,54,al - ikhlas - desa baluti,Al - Ikhlas - Ds. Baluti,,,,0.6425268021783958,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,55,55,rawati - desa panjampang bahagia,Rawati - Ds. Panjampang Bahagia,,,,0.6395664740437441,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,56,56,firdaus - desa kapuh,Firdaus - Ds. Kapuh,,,,0.6386718299850862,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,57,57,sei kacil ii,Sungai Kacil II,,,,0.6372118049598995,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,58,58,banua kambang - desa wasah tengah,Banua Kambang - Ds. Wasah Tengah,,,,0.6356122279330706,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,59,59,negara - tumbukan banyu,Negara - Tumbukan Banyu,,,,0.6345264086588139,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,60,60,sirih - taro,Sirih - Taro,,,,0.6303843781473428,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,61,61,kalumpang - balimau,Kalumpang - Balimau,,,,0.630095988084633,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,62,62,tembok kacil sei kudung,Tembok Kacil. Sei. Kudung,,,,0.6285177746094963,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,63,63,balaimas - hanau,Balaimas - Hanau,,,,0.6243829855000184,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,64,64,h saim garunggang - kalimput,H. Saim Garunggang - Kalimput,,,,0.6233551877358968,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,65,65,taminung,Taminung,,,,0.6225007953683078,,,,,1,0,0,1,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,66,66,bayanan - habirau tengah,Bayanan - Habirau Tengah,,,,0.6221672134939256,,,,,1,1,1,0,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,67,67,kh ramli - desa amparaya,KH. Ramli - DS. Amparaya,,,,0.621557169789952,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,68,68,telaga banta - patigan,Telaga Banta - Patigan,,,,0.621447388215614,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,69,69,paharuangan - sei raya selatan,Paharuangan - Sei. Raya Selatan,,,,0.6208170933304423,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,70,70,pendawa - desa tebing tinggi,Pendawa - Ds. Tebing Tinggi,,,,0.6144890941315888,,,,,,,,,0,1,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,71,71,pandak daun - baruh jaya - samuda,Pandak Daun - Baruh Jaya - Samuda,,,,0.6136475670505428,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,72,72,kantor camat daha selatan ii,Kantor Camat Daha Selatan II,,,,0.6130965235525278,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,73,73,lorong bupati,Lorong Bupati,,,,0.6116771749606106,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,74,74,pajah api - desa kapuh,Pajah Api - Ds. Kapuh,,,,0.6088000700466121,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,75,75,ks tubun,KS. Tubun,,,,0.6056921297499974,,,,,0,0,0,0,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,76,76,kandangan hulu - sp tabihi,Kandangan Hulu - Sp. Tabihi,,,,0.6038370134921361,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,77,77,balanti - p3dt,Balanti - (Ex. P3DT),,,,0.6027834285098643,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,78,78,goha - desa amawang kanan,Goha - Ds. Amawang Kanan,,,,0.6004082856606544,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,79,79,angkakai - desa amawang kiri,Angkakai - Ds. Amawang Kiri,,,,0.6002061522289424,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,80,80,sei durian - desa gumbil,Sungai Durian - Ds. Gumbil,,,,0.5995549284114341,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,81,81,batang kulur kiri - durian landung,Batang Kulur Kiri - Durian Landung,,,,0.599435775954067,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,82,82,mangamol - desa pantai ulin,Mangamol - Ds. Pantai Ulin,,,,0.5978901537938093,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,83,83,sekolah islam sei pinang,Sekolah Islam (Sungai Pinang),,,,0.597790883075101,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,84,84,gambah dalam barat - mahulung,Gambah Dalam Barat - Mahulung,,,,0.5977229266665068,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,85,85,satria,Satria,,,,0.5976550656825207,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,86,86,matang gadung - halalang,Matang Gadung - Halalang,,,,0.5925212253144643,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,87,87,pakan dalam ii,Pakan Dalam II,,,,0.5916497005158148,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,88,88,harapan sdn habirau ii sei palangan,Harapan (SDN Habirau II)/ Sei. Palangan,,,,0.5915226345958894,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,89,89,nusa indah,Nusa Indah,,,,0.5895493594392565,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,90,90,pakan dalam iii,Pakan Dalam III,,,,0.5893600521654897,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,91,91,baluti - jambu hulu paku,Baluti - Jambu Hulu (Paku),,,,0.5823263642720505,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,92,92,brigjen katamso,Brigjen Katamso,,,,0.5790193092625141,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,93,93,wasah hulu - amparaya - simpur,Wasah Hulu - Amparaya - Simpur,,,,0.5744812918473061,,,,,0,0,0,0,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,94,94,taniran selatan kubah - buntut taniran wawaran,Taniran Selatan Kubah - Buntut Taniran / Wawaran,,,,0.5729910600164941,,,,,1,1,1,0,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,95,95,galuntang tayub - desa madang,Galuntang Tayub - Ds. Madang,,,,0.5727556019570668,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,96,96,pangeran antasari - loklua,Pangeran Antasari - Loklua,,,,0.5725440033388942,,,,,1,0,1,0,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,97,97,rahmah bahran,Rahmah Bahran,,,,0.5724677256793844,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,98,98,bakarung - tabihi - karang jawa,Bakarung -Tabihi - Karang Jawa,,,,0.5716179063830785,,,,,1,0,1,0,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,99,99,longawang - gumbil,Longawang - Gumbil,,,,0.571406060355135,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,100,100,jangkang - pantai ulin,Jangkang - Pantai Ulin,,,,0.5706449356103551,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,101,101,tanjungan - sp 10 batang kulur - sei kali,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,,,,0.5697248378096764,,,,,1,0,0,1,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,102,102,tungkaran - desa ulin,Tungkaran - Ds. Ulin,,,,0.569686579365642,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,103,103,tandik - desa wasah hilir,Tandik - Ds. Wasah Hilir,,,,0.5691154247638863,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,104,104,hamalau - telaga bidadari - wasah hilir,Hamalau - Telaga Bidadari - Wasah Hilir,,,,0.5687022802791962,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,105,105,pesantren muradiyah,Pesantren Muradiyah,,,,0.5617305622066759,,,,,,,,,0,0,1
AHP_WSM_20_full,normatif_20,AHP_WSM,,106,106,sei damang - amawang kiri,Sungai Damang - Amawang Kiri,,,,0.5616592908859127,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,107,107,budi bakti - tiga desember,Budi Bakti - Tiga Desember,,,,0.5605187154800936,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,108,108,palajau - desa baluti,Palajau - Ds. Baluti,,,,0.5593604187456331,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,109,109,bakarung tengah - karang jawa,Bakarung Tengah - Karang Jawa,,,,0.5573020815839269,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,110,110,teluk pinang - padang rasau,Teluk Pinang - Padang Rasau,,,,0.5564858445856835,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,111,111,jend sudirman,Jend. Sudirman,,,,0.5559314970470512,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,112,112,muara banta - karang jawa,Muara Banta - Karang Jawa,,,,0.5554323090476625,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,113,113,hamalau - ganda,Hamalau - Ganda,,,,0.553730989536112,,,,,0,0,0,0,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,114,114,sman negara kh abdullah,SMAN Negara (KH. Abdullah),,,,0.5525353022651572,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,115,115,sp 3 baluti - amawang,Sp. 3 Baluti - Amawang,,,,0.5513660664747846,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,116,116,sei paring - sei hanyar pantai ulin,Sungai Paring - Sei Hanyar Pantai Ulin,,,,0.5504442454505448,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,117,117,wasah hilir - amparaya,Wasah Hilir - Amparaya,,,,0.5495905898289517,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,118,118,di panjaitan - loklua,DI. Panjaitan - Loklua,,,,0.549192618474282,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,119,119,sei raya - jambu hulu paku,Sungai Raya - Jambu Hulu/Paku,,,,0.5480667036987557,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,120,120,amparaya - karangan - hanau,Amparaya - Karangan - Hanau,,,,0.5467142540289118,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,121,121,taal jarau - sp baru tampang,Taal Jarau - Sp. Baru/Tampang,,,,0.5456841916477428,,,,,1,0,0,1,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,122,122,binjai sirih hulu - desa seranggan,Binjai (Sirih Hulu) - Ds. Seranggan,,,,0.5453330344743645,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,123,123,bariang - patigan,Bariang - Patigan,,,,0.5427587039246103,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,124,124,bago tanggul - katilang - teratai,Bago Tanggul - Katilang - Teratai,,,,0.5426976784190872,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,125,125,tembok baru - desa baluti,Tembok Baru - Ds. Baluti,,,,0.5406684266707447,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,126,126,biti - sei kupang karya bakti tni,Biti - Sungai Kupang (Karya Bakti TNI),,,,0.5398008796600867,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,127,127,nomura,Nomura,,,,0.5397933400425186,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,128,128,amawang kanan - wasah hulu,Amawang Kanan - Wasah Hulu,,,,0.5391941610557639,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,129,129,sp 4 baru tampang - sp bilui pamujaan,Sp. 4 Baru/Tampang - Sp. Bilui Pamujaan,,,,0.5383569890308633,,,,,0,1,0,0,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,130,130,angkinang selatan - tawia - wawaran,Angkinang Selatan - Tawia - Wawaran,,,,0.5381406314996314,,,,,1,0,1,0,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,131,131,angkinang - kayu abang - panggang hijau,Angkinang - Kayu Abang - Panggang Hijau,,,,0.537358903444517,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,132,132,taniran tengah - taniran selatan,Taniran Tengah - Taniran Selatan,,,,0.5370160878354456,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,133,133,gambah luar - gambah dalam,Gambah Luar - Gambah Dalam,,,,0.5325412270861698,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,134,134,buntu muara hatib - bts kab hst,Buntu Muara Hatib - Bts. Kab. HST,,,,0.5309006027596533,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,135,135,paku jambu hulu - ganda,Paku (Jambu Hulu) - Ganda,,,,0.5303329659243017,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,136,136,cangkingan herman,Cangkingan Herman,,,,0.5290670816618739,,,,,0,0,0,0,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,137,137,pakan dalam i,Pakan Dalam I,,,,0.5277995257126032,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,138,138,sei karuh,Sungai Karuh,,,,0.527573783290111,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,139,139,tibung raya - hamalau dalam,Tibung Raya - Hamalau Dalam,,,,0.5266240082644655,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,140,140,parincahan - singakarsa harapan,Parincahan - Singakarsa (Harapan),,,,0.526560369942502,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,141,141,padang batung - batulaki - malilingin,Padang Batung - Batulaki - Malilingin,,,,0.5262830021634717,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,142,142,hulu banyu - pantai langsat,Hulu Banyu - Pantai Langsat,,,,0.5256076258854568,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,143,143,soeprapto - h m rusli,Soeprapto - H.M Rusli,,,,0.5252971794375758,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,144,144,tajun - sp 3 muara paring agung,Tajun - Sp.3 Muara Paring Agung,,,,0.5251766240978606,,,,,1,0,0,1,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,145,145,pasar kandangan - oprit jembt loklua,Pasar Kandangan - Oprit Jembt. Loklua,,,,0.524403270973772,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,146,146,sekolah islam kandangan barat,Sekolah Islam (Kandangan Barat),,,,0.5240646320529864,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,147,147,soetoyo - teluk mesjid,Soetoyo - Teluk Mesjid,,,,0.5229192485035147,,,,,0,0,0,0,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,148,148,teluk pinang - pahampangan utara,Teluk Pinang - Pahampangan Utara,,,,0.5221495343312668,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,149,149,loksado - loklahung,Loksado - Loklahung,,,,0.5212050759279272,,,,,1,0,1,0,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,150,150,tabihi - telaga langsat,Tabihi - Telaga Langsat,,,,0.5200795887409249,,,,,0,1,0,0,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,151,151,sp bakarung selatan - sei kudung,Sp. Bakarung Selatan - Sungai Kudung,,,,0.5187592911257868,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,152,152,tambangan - desa baruh jaya,Tambangan - Ds. Baruh Jaya,,,,0.5185790261435574,,,,,1,1,1,0,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,153,153,papagaran palangsatan,Papagaran/Palangsatan,,,,0.5176796854528203,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,154,154,teluk pinang - baluti,Teluk Pinang - Baluti,,,,0.5175807691260954,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,155,155,buluh - desa tebing tinggi,Buluh - Ds. Tebing Tinggi,,,,0.5172795116458754,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,156,156,umpaya - tumarin,Umpaya - Tumarin,,,,0.5172430669874322,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,157,157,karasikan - sarang halang,Karasikan - Sarang Halang,,,,0.5160810655899027,,,,,0,0,0,0,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,158,158,menuju smp 7 - desa gambah dalam,Menuju SMP 7 - Ds. Gambah Dalam,,,,0.5150353875093077,,,,,,,,,0,0,0
AHP_WSM_20_full,normatif_20,AHP_WSM,,159,159,padang rasau tambak tamiang - paku pantai,Padang Rasau (Tambak Tamiang) - Paku Pantai,,,,0.5139351886087222,,,,,,,,,0,0,0
